,start,stop,label,duration,trial_num,open_latency,before_open,trial_start,lever_press,prox_to_trial_start,prox_to_lever_press,rms,zcr,centroid,bandwidth,flatness,rolloff,f0,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,25_kHz_call
13,207.313,207.347,USV_14,0.0340000000000202,1,78.21899999999997,True,192.321,270.54,14.99199999999999,-63.226999999999975,0.0781223699450492,0.0056640625,6563.901512328653,13442.904410279054,4.97116699908907e-05,16843.75,26505.586983972797,3.452242127278144,5.42003581239379,5.605693446594945,18.052701255815727,11.476889033646428,16.003678441662974,48.41219646801845,0
14,207.377,207.461,USV_15,0.0839999999999747,1,78.21899999999997,True,192.321,270.54,15.056000000000012,-63.162999999999954,0.0161012280732393,0.021462833180147,12227.533198056786,13981.769739320012,5.193026185396455e-05,26120.404411764703,21288.665209678195,2.330503583346047,2.953083768928485,4.899588338979323,16.626760751420658,9.631263125376623,15.436187808519705,58.82510726542872,1
15,207.57,207.61,USV_16,0.039999999999992,1,78.21899999999997,True,192.321,270.54,15.248999999999995,-62.96999999999997,0.0086144031956791,0.0191004136029411,15461.734386038515,16418.614742059206,0.0002002484031817,31136.029411764703,24597.58699549483,2.176505022130081,4.911351594241594,6.407733488491463,17.366476835688847,11.451767954869926,15.859466388508247,57.64699116531439,1
16,208.038,208.057,USV_17,0.018999999999977,1,78.21899999999997,True,192.321,270.54,15.717000000000011,-62.50199999999995,0.006442095618695,0.0437554253472222,18608.100329017296,19304.39904838596,0.0004040294891568,33416.666666666664,26903.02234991573,1.4776098658430947,5.463222938576276,5.508256756343134,12.005950623405475,9.712849106613438,12.539243667853874,51.10750684839834,0
17,208.225,208.266,USV_18,0.0409999999999968,1,78.21899999999997,True,192.321,270.54,15.903999999999996,-62.31499999999997,0.0077667855657637,0.0200737847222222,15654.91438075206,16638.44791530733,7.732144680956791e-05,31822.916666666668,23182.7418596223,2.555607879067084,4.855179585512717,5.319631376130348,17.430715946660012,12.352649698509651,14.613887230208356,54.85955449401192,0
18,208.592,208.638,USV_19,0.0460000000000206,1,78.21899999999997,True,192.321,270.54,16.270999999999987,-61.94799999999998,0.0092689339071512,0.0301513671875,15358.675325482578,15242.169853373523,2.3169422319123623e-05,30070.3125,25057.97811257061,2.82139105217708,5.50141176693557,5.564714027849755,16.95757211381366,11.569115987137334,16.971364354840045,57.11985541238239,1
19,208.768,208.789,USV_20,0.0209999999999865,1,78.21899999999997,True,192.321,270.54,16.447000000000003,-61.77199999999996,0.0062646679580211,0.03271484375,17552.928621764575,18984.076640010124,0.0002321867637035,32962.5,25375.131087708734,2.210383859682872,4.686480988277448,5.51962427641281,12.799700703150512,11.14631799267946,15.510227330487728,48.67613776467349,1
20,208.87,208.961,USV_21,0.0909999999999797,1,78.21899999999997,True,192.321,270.54,16.549000000000007,-61.66999999999996,0.0107759004458785,0.0249226888020833,14922.352498270318,14186.188606117012,3.402323977467875e-05,29169.27083333333,23063.311094753957,2.840701376249176,7.58238255657413,6.530529090608763,17.440506599979354,13.563218176223971,18.50021437931216,62.13848605308207,0
21,211.98,211.999,USV_22,0.0190000000000054,1,78.21899999999997,True,192.321,270.54,19.658999999999992,-58.55999999999997,0.0071130217984318,0.030859375,18042.59939054269,20244.500930448598,0.0007840139839921,32465.625,23154.68478503692,1.4390715934662472,5.497658877953915,3.948912923531233,10.443527570728902,8.676929916030486,13.34688888571658,47.32017727414837,0
22,212.096,212.154,USV_23,0.0579999999999927,1,78.21899999999997,True,192.321,270.54,19.77500000000001,-58.44399999999996,0.0103629603981971,0.0170186360677083,12786.445251405234,15226.659660265384,6.639483730955826e-05,29804.6875,26314.18145088484,2.395285543687116,3.4542846611162035,4.386600695970927,17.796216450835033,10.061067288620498,15.579370456288151,56.401747116424936,0
23,212.374,212.441,USV_24,0.0670000000000072,1,78.21899999999997,True,192.321,270.54,20.053,-58.16599999999997,0.0089863305911421,0.0410679408482142,17132.915045305934,15021.34286767168,0.0002267151672705,29973.214285714286,22879.26419211488,2.397777430961278,6.786043887224927,6.723838031292543,17.446422821064353,12.202399136774655,14.248039780033938,60.86900094300348,0
24,212.593,212.74,USV_25,0.1470000000000197,1,78.21899999999997,True,192.321,270.54,20.27199999999999,-57.94699999999997,0.0173452571034431,0.0202678811961206,12471.446025225823,13901.974808914736,2.7278680970076056e-05,28031.25,27898.061358884705,2.033194072939725,4.083330178289519,6.283143655503078,15.706309724012817,11.269879705346945,15.862905867579292,60.77509895132381,0
25,216.163,216.184,USV_26,0.0209999999999865,1,78.21899999999997,True,192.321,270.54,23.842000000000013,-54.37699999999995,0.0119652189314365,0.0642333984375,18575.062838284517,18412.99783499578,0.0006452295366843,32381.25,19200.0,1.983376533729119,5.361644574046314,5.46614427861622,13.217913021749473,9.746148572841712,15.75127858453079,52.19021132636436,1
26,216.231,216.268,USV_27,0.0370000000000061,1,78.21899999999997,True,192.321,270.54,23.91,-54.30899999999997,0.0081274351105093,0.0198974609375,15314.778793815964,15080.758910559874,5.4289488128523605e-05,30386.71875,19293.98927930673,2.5051918556869,7.309448081115653,4.874261368014941,17.01646225183979,10.632539375543054,14.934621951069836,55.77766596613287,0
27,218.404,218.424,USV_28,0.0200000000000102,1,78.21899999999997,True,192.321,270.54,26.083,-52.13599999999997,0.0095055298879742,0.0200927734375,16976.15617882223,16561.450707176726,0.0002431114254449,30581.25,23408.871572469616,1.6481903438724177,5.586596214943913,4.504540384653788,13.646262265285912,9.50439356283869,18.10812727933912,50.6280673851222,0
28,218.514,218.605,USV_29,0.0909999999999797,1,78.21899999999997,True,192.321,270.54,26.19300000000001,-52.025999999999954,0.0096204867586493,0.0361463758680555,16356.0650698215,13749.40195664867,2.692650134415192e-05,30169.27083333333,24145.47770503398,2.4208193468536727,6.750116474389876,5.293780191178621,16.904370260699128,12.51715086393963,15.341100838928345,63.31045345617906,1
29,218.655,218.672,USV_30,0.0169999999999959,1,78.21899999999997,True,192.321,270.54,26.334000000000003,-51.88499999999996,0.0080570839345455,0.0398491753472222,19549.14946770197,17483.96971493734,0.0003820596387861,34260.416666666664,27555.312931581877,1.2240528624710687,6.733840405029956,4.790867968261399,16.03261113702137,10.036305351949634,15.203865634701785,48.18924961611796,0
30,218.729,218.81,USV_31,0.0810000000000172,1,78.21899999999997,True,192.321,270.54,26.407999999999987,-51.81099999999998,0.0094212060794234,0.0420143821022727,17252.268018482922,13808.98697503817,4.704875899083162e-05,31340.90909090909,23661.42587525567,1.903837650641497,6.4887893404926045,7.058589820645101,16.886172343618636,10.926643521974457,16.31861360422401,62.00704196475876,1
31,218.909,218.971,USV_32,0.0620000000000118,1,78.21899999999997,True,192.321,270.54,26.587999999999997,-51.63099999999997,0.0107223596423864,0.0496920072115384,17489.549421341446,14733.220668073383,0.000125797054092,30281.25,24359.018968258788,2.6014254134131627,6.621181986148173,6.561858052608528,16.166213241415292,12.204839204205818,15.640624024794525,61.32784298569277,1
32,219.083,219.143,USV_33,0.0600000000000022,1,78.21899999999997,True,192.321,270.54,26.762,-51.456999999999965,0.0113003216683864,0.056982421875,18239.383939762745,14645.810848190731,8.940230332128482e-05,30273.75,24701.96906140836,1.814710973451502,7.375125574541645,6.395938451110035,14.769220004765309,11.667800597115242,15.487538140286247,60.79985061207994,1
33,219.269,219.394,USV_34,0.125,1,78.21899999999997,True,192.321,270.54,26.948000000000008,-51.27099999999996,0.0105091677978634,0.0531429368622448,17050.195037468766,13561.09809766637,1.948646981180096e-05,29362.882653061224,25026.4029998587,2.489060231461285,6.072939729617979,6.09449554654697,16.002729648057667,12.172054804595811,17.875284798291595,63.46286627443706,1
34,219.464,219.542,USV_35,0.0780000000000029,1,78.21899999999997,True,192.321,270.54,27.143,-51.075999999999965,0.0080748470500111,0.0466079711914062,17586.388043537954,14821.623255964754,0.0002076967439563,30875.9765625,23039.860080500323,2.2913150326352136,5.141106729713576,6.364748658698332,15.851433809694685,10.940359831679192,15.400917248993643,61.30992658578056,0
35,219.637,219.709,USV_36,0.0720000000000027,1,78.21899999999997,True,192.321,270.54,27.316000000000003,-50.90299999999996,0.0101019768044352,0.0521871632543103,17356.66741644719,13477.539159671172,7.244343424012344e-05,29676.72413793104,21183.15621038384,2.8786226511152155,6.485910434699225,6.4598825718517165,18.55227772117401,11.461810094677684,14.524396486030463,62.57068893744321,0
36,219.799,219.885,USV_37,0.0859999999999843,1,78.21899999999997,True,192.321,270.54,27.47800000000001,-50.74099999999996,0.0092994291335344,0.0328752790178571,16906.5799065125,14465.617390570887,0.0004068623317027,31039.285714285717,20668.85253288477,2.603842701963063,6.671303399830042,7.6706351381667215,17.719111430842894,12.783151715511725,16.324747686620295,60.95195906725824,0
37,220.194,220.272,USV_38,0.0780000000000029,1,78.21899999999997,True,192.321,270.54,27.87299999999999,-50.345999999999975,0.0077618872746825,0.0325164794921875,16127.81927915297,15056.731158545666,0.0002328100898024,31060.546875,22587.134937430405,2.067861590040711,6.880306906933921,6.1365009054767246,17.61372700811527,11.708108106839967,16.83533070577291,59.08977783067911,0
38,220.385,220.425,USV_39,0.0400000000000204,1,78.21899999999997,True,192.321,270.54,28.063999999999997,-50.15499999999997,0.009185173548758,0.050149356617647,19649.533970627228,16174.253996829537,0.0002994979139574,34367.64705882353,27563.17933278521,2.6337016237877853,6.010391927507642,7.780898168290371,15.584288643616546,12.234444672837746,15.115174326612262,58.89440070920065,0
39,220.549,220.581,USV_40,0.0319999999999822,1,78.21899999999997,True,192.321,270.54,28.22800000000001,-49.99099999999996,0.0074195922352373,0.0530482700892857,18540.90954089997,15072.80501799013,0.0003382514947646,31185.26785714286,24696.43633296003,2.6033032888418424,5.320862717618248,4.993738996999556,13.898692428012598,9.22998156343906,15.250924082848936,56.81082403162189,0
40,220.725,220.742,USV_41,0.0169999999999959,1,78.21899999999997,True,192.321,270.54,28.404,-49.81499999999997,0.006155053153634,0.0318196614583333,17856.94736977952,18703.91387228132,0.0004874235817572,32104.166666666668,25759.500858382595,2.74131526763311,5.96693834763163,3.924320643571881,15.868750844434746,10.21467685523292,16.15570580730811,47.58732830044077,0
41,221.51,221.566,USV_42,0.0560000000000115,1,78.21899999999997,True,192.321,270.54,29.188999999999997,-49.02999999999997,0.009711897931993,0.0434888756793478,18404.78808374172,15158.528165775911,4.3071577856461935e-05,32188.85869565217,26079.67595441713,2.153523104566578,6.859302064467158,4.812812689792257,14.65318558496764,11.710033426044136,15.306682472228648,59.32971215080312,0
42,221.661,221.724,USV_43,0.0629999999999881,1,78.21899999999997,True,192.321,270.54,29.340000000000003,-48.87899999999996,0.0073075974360108,0.0339918870192307,17081.223328480348,16036.443951090874,0.0001766344621877,32433.89423076923,25341.273039275515,2.0766240134551746,7.175690790466853,6.1440552260961,15.11351782767924,11.05741134955352,15.286747973559374,58.312888016359565,0
43,221.8,221.841,USV_44,0.0409999999999968,1,78.21899999999997,True,192.321,270.54,29.479000000000013,-48.73999999999995,0.0086756851524114,0.0179714626736111,16168.183654994356,16530.385030361424,0.0002149525414201,31572.916666666668,23120.66646983692,2.21998036886278,4.43942718439209,6.040339997004889,14.940718918388276,10.690003407673029,14.348014603777184,55.30220079736549,0
44,222.358,222.386,USV_45,0.0279999999999915,1,78.21899999999997,True,192.321,270.54,30.03700000000001,-48.18199999999996,0.0097590675577521,0.0298039362980769,15489.729609232678,15007.908819293352,7.702300206083498e-05,28737.98076923077,19200.0,2.546525584052102,8.092901692801215,6.6547021109345135,15.266436289219142,9.60021015412702,15.847834181321758,55.580994038484775,1
